# YYYYMMDD, RMM1, RMM2, Phase, Amplitude,RMM1_filt,RMM2_filt,Phase_filt,Amplitude_filt
20180622,-0.5405144045442358,-0.7667544735043584,2,0.9381195255183402,-0.5791990775923598,-0.5147317315131166,1.0,0.7748679415941347
20180623,-0.3817500038025663,-0.8051539161383329,2,0.891070083706188,-0.4252238360625401,-0.5595626630277144,2.0,0.7027984665680549
20180624,-0.4028696378901846,-0.9172793464569368,2,1.0018509592600258,-0.4502022735644899,-0.6781003309391913,2.0,0.8139423480459023
20180625,-0.4227058454169393,-1.2104868025112223,2,1.2821694625920133,-0.4707739921043262,-0.9750137126968472,2.0,1.082718749994076
20180626,-0.5173351378743449,-1.1839731229429638,2,1.292063466216262,-0.5626057299717092,-0.9523681215793215,2.0,1.106133014785078
20180627,-0.5682579060792567,-1.1808825467944029,2,1.310496332366183,-0.6083458334576635,-0.9522142609041787,2.0,1.129954269762538
20180628,-0.66088088725485,-1.1232679991563952,2,1.3032630375590222,-0.6922289452828032,-0.8962322412510545,2.0,1.1324368163148135
20180629,-0.5241473521037245,-1.1755254642887172,2,1.287086074786201,-0.5472676980605742,-0.9490148166902763,2.0,1.095504931818291
20180630,-0.2245016633497628,-0.9863742955530044,2,1.0116003399438416,-0.24205306242893912,-0.7618527361934732,2.0,0.7993805581052804
20180701,0.045448960828531,-0.5701591635386322,3,0.5719677261939401,0.031542203074445496,-0.35138526484346533,3.0,0.3527981220526858
20180702,0.1793787335848126,-0.3087732895514756,3,0.3570961696839251,0.1692725655398351,-0.09774424818823432,4.0,0.1954664664292086
20180703,0.2648207512225146,-0.1872012334984986,4,0.3243059236298597,0.2599649654546643,0.013785626805051965,5.0,0.2603302263861286
20180704,0.2989939979533582,0.0357583213687011,5,0.3011246724518601,0.3021825474311875,0.222744501503908,5.0,0.3754056538229364
20180705,0.4510456255535157,0.3425762879383194,5,0.5663926812632387,0.4632627335091807,0.5119982346297055,6.0,0.6904741505098748
20180706,0.5751259006900731,0.4513681315308005,5,0.7310971151674542,0.5969098595712469,0.6043607978239897,6.0,0.8494429671259954
20180707,0.8214397031060773,0.2209394538518646,5,0.8506335451340727,0.849655460170529,0.3591787106125639,5.0,0.9224552819269328
20180708,1.1551903052124015,-0.0335610988345033,4,1.1556777183158378,1.1831307538887545,0.09385449491649255,5.0,1.186847524753455
20180709,1.2491503826774002,-0.2917185748766784,4,1.2827612425822568,1.2736165228572032,-0.17234856328453885,4.0,1.285224912052796
20180710,1.5744930453361432,-0.123210028792269,4,1.5793065126842458,1.5931845233263977,-0.012340071864945387,4.0,1.593232312859739
20180711,1.782298697238743,0.1014463667951969,5,1.7851834671861784,1.7947627460373974,0.20378686159547865,5.0,1.8062952138348352
20180712,1.868067057255443,0.3689434020086453,5,1.904151717770599,1.8759449751807185,0.46256187631338475,5.0,1.9321317344643831
20180713,1.983368915246632,0.5998996995836051,5,2.0721080820090205,1.9871855563654406,0.6844158203051007,5.0,2.101744858566646
20180714,2.224174573574842,1.0302340452459031,5,2.4511904703063303,2.2218958361335486,1.1028448650405411,5.0,2.4805418567268505
20180715,2.284608124141984,1.4486510279877003,5,2.7051846668546258,2.271999117841741,1.5051737102181322,5.0,2.725349131653679
20180716,2.188517758158389,1.7852214961042618,5,2.824292082615989,2.164880960236466,1.8237012288040515,5.0,2.8306528829822586
20180717,2.2681429450519675,1.8012760127835867,5,2.8963887331327864,2.233944030450464,1.8258181790461137,5.0,2.885154753929246
20180718,2.09066577477882,1.9646661899120463,5,2.868936496267396,2.048088166450806,1.975586684370365,5.0,2.8456296113544566
20180719,1.7222137414842655,2.0723460816764105,6,2.6945571906338905,1.6764446986921622,2.0686481014305813,6.0,2.662662538761794
20180720,1.1903055433527894,2.172468480462232,6,2.477185214136856,1.1463371458025058,2.1512777408356767,6.0,2.437639179628865
20180721,0.615770979710866,2.0209898984881574,6,2.112717224155957,0.5794010243027865,1.9839827739777143,6.0,2.066855871705481
20180722,0.4026194093847539,2.220015833179475,6,2.2562297507968654,0.37326041789013764,2.16902768148532,6.0,2.2009099078819885
20180723,0.2157961781572869,2.1215624895756378,6,2.13250917645896,0.19378013563580335,2.062220649296355,6.0,2.071305083118204
20180724,0.0407632544462919,1.935062256782117,6,1.935491560440332,0.026345983667309062,1.8727105956808585,6.0,1.8728959090218429
20180725,0.1578343015567879,1.7206484151888075,6,1.7278722856275213,0.14905896584791964,1.6589878704961354,6.0,1.6656708347548606
20180726,0.1674771334491663,1.4585040466085906,6,1.4680880914311591,0.16176371903033188,1.4024542339362065,6.0,1.4117525913134057
20180727,0.2037768988952931,1.3390063484069985,6,1.3544235030438694,0.19788681317608356,1.2913122952613172,6.0,1.3063868625801611
20180728,0.049279691960798,1.1397527312916689,6,1.1408175912592555,0.04193025508258684,1.0997992135429864,6.0,1.1005982266027243
20180729,-0.0528532979397146,0.9612200856533104,7,0.96267207509435,-0.06273866771551803,0.9304939417775213,7.0,0.9326066245268622
20180730,-0.1095879869650841,0.8526789880506283,7,0.8596923772781185,-0.12298705236986505,0.8342627540769437,7.0,0.8432794067749283
20180731,-0.1985722799892745,1.0248566574577105,7,1.0439167202011517,-0.2181681056415654,1.0171835141134582,7.0,1.040317078444564
20180801,-0.3774236604676464,1.1944575271553617,7,1.2526681139307805,-0.40714218521565626,1.1959159028825834,7.0,1.2633208641313751
20180802,-0.5373953884385738,1.390468737730987,7,1.4907035634633232,-0.5798244986896768,1.3954534676529997,7.0,1.51112105063278
20180803,-0.5227413123765308,1.141259047599968,7,1.2552811212608608,-0.5779958492550619,1.1460284772708518,7.0,1.283534367468136
20180804,-0.3373720794648618,0.9325153870666258,7,0.9916677201151926,-0.4070666095618106,0.933776803677558,7.0,1.0186473107540333
20180805,0.0370102320843984,1.2467652798525,6,1.2473144833299354,-0.051645855700538694,1.2390901248736104,7.0,1.2401659695259906
20180806,0.1500413962209495,1.3123493265260349,6,1.3208986241999303,0.04087513269857014,1.29346233446787,6.0,1.2941080276237364
20180807,0.3551008091271668,1.1462526103828317,6,1.1999965131000274,0.22590949409223124,1.1166772171827335,6.0,1.1392993930025512
20180808,0.3032235754526594,1.3345801339321242,6,1.3685936835294037,0.15888896292575358,1.290335308043519,6.0,1.3000811165936472
20180809,0.1987117102503782,1.7313100962449406,6,1.7426763879591345,0.043443571129371555,1.6641446195339809,6.0,1.6647115842080185
20180810,0.1527935102979834,2.127149219238221,6,2.1326297516669306,-0.00999057056227487,2.0306948429265157,7.0,2.030719418479201
20180811,0.2052693975580676,2.135312702835123,6,2.145156372962794,0.038715868195056624,2.006396028285113,6.0,2.0067695285628524
20180812,0.2344623847602903,1.981640212957452,6,1.9954624886169967,0.06633625820127725,1.8210584845911344,6.0,1.8222663096961167
20180813,0.4131703423343519,1.8349095249196203,6,1.8808515880912648,0.2441495240134073,1.6445645611659363,6.0,1.6625888204600927
20180814,0.3092828257113645,1.396658780476015,6,1.4304934866544332,0.14020713962961165,1.1802102528449085,6.0,1.1885092691785626
20180815,0.4271156648951154,1.0100093540624346,6,1.0966068969746694,0.258446470125799,0.7737699929748706,6.0,0.8157907697129313
20180816,0.7637329437732188,0.8695158589112522,6,1.1573011009684036,0.596050594163099,0.6189438525338458,6.0,0.859283307990806
20180817,0.9738504940985452,0.7010084119943187,5,1.1999156547619407,0.8058570167793411,0.43897045673397145,5.0,0.9176603910912418
20180818,0.9364554433450164,0.4889986980552525,5,1.056441443748892,0.7689124046524345,0.21785690663289975,5.0,0.7991795278884746
20180819,0.8899708483404148,0.2649738943950493,5,0.9285791703493228,0.7215688761200931,-0.011299168575697849,4.0,0.7216573384894776
20180820,0.8554205388032045,0.2809295539244739,5,0.9003697643049596,0.6859101258103465,0.0007238538746488499,5.0,0.6859105077585539
20180821,0.7291646140548905,0.3561784627724302,5,0.8115073208127879,0.5607168029879901,0.0729358684318352,5.0,0.5654405132787873
20180822,0.6730032534242174,0.211523979102618,5,0.7054613900526281,0.5077115027639244,-0.072345889170711,4.0,0.5128400313145447
20180823,0.787557768411525,0.2627025395553262,5,0.8302167565606942,0.6249863529234216,-0.019640131557629337,4.0,0.625294871327217
20180824,0.8642134524319072,0.3622171409219074,5,0.9370518387698288,0.7028147445795206,0.08021714690531029,5.0,0.7073778027730336
20180825,1.036951770985697,0.2647833946104352,5,1.0702239118108878,0.873384757991656,-0.016142789898023646,4.0,0.8735339290249895
20180826,0.8901680305935862,0.2899967108867612,5,0.9362142997284348,0.7245017092800069,0.009785094913485226,5.0,0.7245677848428796
20180827,0.5655109300011125,0.3395067372900193,5,0.6595964194991035,0.40000730400264917,0.060739074660200176,5.0,0.4045924844161656
20180828,0.4070445422833282,0.4714982919624336,6,0.6228931679880078,0.24142110347283086,0.19472571335847205,5.0,0.3101648797736538
20180829,0.3744780395716693,0.5877534782984908,6,0.6969131605683848,0.20786634387982553,0.31347070672877636,6.0,0.3761280379006654
20180830,0.6047414479299832,0.7635955333850972,6,0.9740587032874988,0.4355513735574329,0.49188978999740185,6.0,0.6570088009391157
20180831,0.6348307525718259,0.7326223166350049,6,0.969404736548441,0.46151500783635546,0.46298260905387467,6.0,0.6537193577862936
20180901,0.499119997634234,0.8293272067103974,6,0.9679382148817496,0.3201097053582047,0.5604253352858136,6.0,0.6454043537928243
20180902,0.2811756799371844,0.6813320413382897,6,0.7370706299550531,0.0923273937332823,0.4134970369307829,6.0,0.423679297563756
20180903,-0.1261320549880754,0.4502965897270911,7,0.467628393080834,-0.32444961568260966,0.1839989871072858,8.0,0.3729921988099754
20180904,-0.7634722116788658,0.6889583281868488,8,1.0283741517482032,-0.9661816657466563,0.41983500465954887,8.0,1.0534554771619289
20180905,-0.755383647396604,0.9199024221287536,7,1.1903045496815277,-0.9651296535059665,0.6421801858364968,8.0,1.1592543461887663
20180906,-0.6135118977503418,0.8110567851248784,7,1.0169611385782296,-0.8333340692222104,0.5226165560025,8.0,0.9836532598097574
20180907,-0.7156304920324463,0.8934294153573373,7,1.144702197670798,-0.9453130012995968,0.5934382739142974,8.0,1.116147685287405
20180908,-0.7906311254199058,0.674725608895589,8,1.0393999344729006,-1.029046440779966,0.3628187690666009,8.0,1.0911342889254831
20180909,-1.105612231227772,0.6013910901686718,8,1.258590342079072,-1.3499667918583595,0.2760502733350378,8.0,1.3779020620235314
20180910,-1.1360696067478104,0.8133533424824868,8,1.3972107253752235,-1.3870775841402958,0.471118745316428,8.0,1.464901736162875
20180911,-0.8412189946860806,0.6886671068305084,8,1.0871576615426868,-1.0994982092707342,0.3304528095568108,8.0,1.1480833469454823
20180912,-0.5614832430265825,0.6169693088496225,7,0.8342149364894094,-0.8264052147980545,0.24282456079559123,8.0,0.8613415967959462
20180913,-0.2697215062123099,0.3913697076688617,7,0.4753103607057681,-0.5427194634540552,0.002470253814561063,8.0,0.5427250852556624
20180914,0.0656135401158162,0.1808454751434121,6,0.1923804109736132,-0.2162842301005129,-0.2231918063052764,2.0,0.3107948689923686
20180915,0.4168732693779868,0.1403509293874815,5,0.4398655545752831,0.12636538793614488,-0.2804339877928988,3.0,0.3075897150063377
20180916,0.5285270615659554,0.0481255559941422,5,0.5307135987962702,0.22985461247367112,-0.38924298920972594,3.0,0.4520434133181726
20180917,0.6886740495512977,0.0338963366929251,5,0.6895077288664598,0.3802388126256567,-0.4186801868597621,3.0,0.5655746223938044
20180918,0.7494874769809672,0.2470926007048559,5,0.789168062882923,0.4308928925054759,-0.22209637260773923,4.0,0.4847633273436135
20180919,0.6302973522375522,0.3989767769217223,5,0.7459606026865727,0.30358872243340296,-0.08855787755450739,4.0,0.3162413794330288
20180920,0.2471592367772058,0.5264533406128591,6,0.5815847385950992,-0.083483312052751,0.019784666660263683,8.0,0.0857956667096581
20180921,-0.2064873414181394,0.8431533707643225,7,0.8680694838532054,-0.5363539424780516,0.31588688805352505,8.0,0.6224629126750358
20180922,-0.6676466199497022,1.1074452863886566,7,1.2931307248204706,-0.9912561772851425,0.557303325534818,8.0,1.137178880237459
20180923,-0.9008355038943164,1.3745025845936918,7,1.6433995132441976,-1.214844810086788,0.798643043374053,8.0,1.4538495875862034
20180924,-1.0718408024596948,1.4625149076693138,7,1.8132271123531167,-1.372986218722143,0.8623534086470742,8.0,1.621340358532457
20180925,-1.1913911557982646,1.3618393565556826,7,1.8094251350023631,-1.4744644206774502,0.7396563988418134,8.0,1.6495868925859374
20180926,-1.3018874717257256,1.3104787506450193,7,1.84723186008918,-1.5626004832199216,0.6689301597789532,8.0,1.699761109338906
20180927,-1.3302618049988646,1.249701772751139,8,1.825198890711962,-1.5662483407050973,0.594706600792066,8.0,1.675353636038411
20180928,-1.6200879046285228,1.189782184659998,8,2.0100414089411083,-1.8278968826617867,0.526833794218001,8.0,1.902304092508559
20180929,-1.8990262509558848,1.1033401093570885,8,2.196283246472475,-2.0773266947934905,0.4354822248899134,8.0,2.122482264966357
20180930,-1.987387306696954,0.8691414518193148,8,2.1691277440692054,-2.135878525752762,0.20140721821320506,8.0,2.145353570934212
20181001,-2.224509168155171,0.6547282914319679,8,2.3188596712194194,-2.3400866806702854,-0.00876318341935467,1.0,2.340103088847608
20181002,-2.280636560608973,0.378625508549884,8,2.311852157321264,-2.3642522500016803,-0.27773104562277323,1.0,2.380509028619872
20181003,-2.1957506927067985,0.1829083361437872,8,2.2033557506570007,-2.252470488387211,-0.46255820185551977,1.0,2.2994745902399383
20181004,-1.9512262832587768,0.0681914421585858,8,1.952417496659854,-1.98612413758423,-0.5645987960262457,1.0,2.0648149772725377
20181005,-1.948414417387295,-0.177532343822632,1,1.95648574617497,-1.962787434209147,-0.7962353962632418,1.0,2.11814194948115
20181006,-2.086813343526165,-0.384965492487737,1,2.12202459013207,-2.0820335942508112,-0.9913285717925147,1.0,2.305991375708318
20181007,-2.224814931362293,-0.6500063097895533,1,2.3178243422612588,-2.202497027048894,-1.2454821402227685,1.0,2.5302606418654
20181008,-1.974057001139896,-1.0190585443020883,1,2.22157182203604,-1.9372604257419717,-1.6008873322899744,1.0,2.513129166563565
20181009,-1.801173527203201,-1.2736615734504757,1,2.206000879143516,-1.750535069197046,-1.840897730215056,2.0,2.5403301914514285
20181010,-1.4873031528262457,-1.4511441550541693,1,2.077953326510192,-1.4243700803422767,-2.0039064293570545,2.0,2.458550610297214
20181011,-1.235927115592398,-1.5231877883040366,2,1.961534316165559,-1.1635817868221783,-2.0601174714438963,2.0,2.3660106869523405
20181012,-0.8232506020800536,-1.4625400626455936,2,1.678322075368297,-0.746027222264559,-1.9848391940958625,2.0,2.120411102305137
20181013,-0.3623567878458465,-1.282321353851602,2,1.3325353639741668,-0.2869817402827432,-1.7952357355079096,2.0,1.818029115636033
20181014,-0.323489011493543,-0.9243489513130596,2,0.9793192147357382,-0.25378625109059333,-1.4315381072317406,2.0,1.4538599704576958
20181015,-0.2256881073903146,-0.6295273701841446,2,0.6687599207700677,-0.16525394931944193,-1.1337644608303385,2.0,1.1457446139553007
20181016,0.071236031784804,-0.44411821152441,3,0.4497950177937571,0.11774217166928855,-0.9474189013126367,3.0,0.9547071768630652
20181017,0.194361102034061,0.0120847589189075,5,0.1947364356817254,0.22781329704636638,-0.4955198873629584,3.0,0.5453795532318156
20181018,-0.0084931739627181,0.2821028508856919,7,0.2822306724680999,0.015562070872564164,-0.23255225479473546,3.0,0.2330723691473493
20181019,-0.3065019254820393,0.5379758734846476,7,0.6191619099845913,-0.2858480594957704,0.01387721528339736,8.0,0.2861847134658301
20181020,-0.4094494485817286,0.6887877971021763,7,0.801297373252122,-0.38988779056181394,0.15255961997920486,8.0,0.418672816023888
20181021,-0.502461536606122,0.637794202298242,7,0.8119415251444135,-0.4818939491461777,0.08954145752163245,8.0,0.4901422761186768
20181022,-0.3809371432857266,0.6888875904242299,7,0.7871970651464547,-0.36055232661415276,0.12725012117361056,8.0,0.3823487590741956
20181023,-0.3218364383886583,0.8089792562402978,7,0.8706469606573046,-0.30229220010898683,0.23051290316674933,8.0,0.3801536173352753
20181024,-0.3901109736265101,1.117797642828262,7,1.1839164421766608,-0.37162693671557057,0.52014986670662,7.0,0.6392671303356002
20181025,-0.4481194880633011,1.2744098465270568,7,1.3509002674169666,-0.43063660463582787,0.6563013004610692,7.0,0.7849708798669955
20181026,-0.5599463190732598,1.5139607616139426,7,1.6141923887660856,-0.5433045570472999,0.8738753092082022,7.0,1.0289984925898064
20181027,-0.4340985225530045,1.6377030645325443,7,1.694258792174911,-0.4182071674399672,0.9741740410532934,7.0,1.0601472997467214
20181028,-0.6583239157957897,1.626340175478394,7,1.754529208786162,-0.6388173752457023,0.9410385314072146,7.0,1.1373834694195517
20181029,-0.8306243169645284,1.5193659141157845,7,1.7315916195540109,-0.8038171657661655,0.8166515610641518,7.0,1.14588036381154
20181030,-1.0957230573677106,1.1309673410720067,7,1.5747050977941006,-1.0582900579114098,0.41625514943184494,8.0,1.1372098294082156
